OID_,FREQUENCY,tip_id,geoid20,countyfp20,statefp20,tractce20,blkgrpce20,Shape_Length,Length_Freq,area_fraction,OBJECTID,geoid20_1,shape_Length_1
438,2,609246,250092051001,009,25,205100,1,7187.419488569672467,3593.709744284834869,0.630850077247044,825,250092051001,5696.614574365049521
439,2,609246,250092051002,009,25,205100,2,6981.919973597653552,3490.959986798824957,0.962785159302358,826,250092051002,3625.897172457873694
440,2,609246,250092051003,009,25,205100,3,7922.486440814227535,3961.243220407115132,1.000000000000000,827,250092051003,3950.562255688152163
441,2,609246,250092051004,009,25,205100,4,7074.834313629264216,3537.417156814629834,0.404172575774913,828,250092051004,8752.244384796278609
442,2,609246,250092051005,009,25,205100,5,5021.572238548103996,2510.786119274050179,0.875621779066576,829,250092051005,2867.432239922786266
443,2,609246,250092052001,009,25,205200,1,233.847266596945303,116.923633298472495,0.034333224121141,830,250092052001,3405.553550284672838
444,2,609246,250092052002,009,25,205200,2,5590.951334709677212,2795.475667354839970,0.876509711903470,831,250092052002,3189.326517881987911
445,2,609246,250092052003,009,25,205200,3,7551.985595308984557,3775.992797654490005,0.999892492911033,832,250092052003,3776.398787294887825
446,2,609246,250092052004,009,25,205200,4,7777.472773088487884,3888.736386544244851,1.000000000000000,833,250092052004,3887.530509390778661
447,2,609246,250092052005,009,25,205200,5,4148.331891490429371,2074.165945745215140,0.420211755627456,834,250092052005,4936.001713345921416
448,2,609246,250092053001,009,25,205300,1,234.825490311689236,117.412745155844505,0.009289454408327,835,250092053001,12639.358566699293078
449,2,609246,250092055001,009,25,205500,1,8303.536475376738963,4151.768237688370391,0.183356565562049,842,250092055001,22643.139202361442585
450,2,609246,250092055002,009,25,205500,2,10611.430003073139233,5305.715001536549607,0.999004009881958,843,250092055002,5311.004709744332104
451,2,609246,250092058001,009,25,205800,1,6298.249999511571332,3149.124999755785211,0.830447787885816,853,250092058001,3792.080665026446241
452,2,609246,250092058002,009,25,205800,2,3779.593356717269671,1889.796678358635063,0.771972909694059,854,250092058002,2448.009061752682555
453,2,609246,250092058003,009,25,205800,3,1330.726424206343836,665.363212103169985,0.119416340759480,855,250092058003,5571.793674730809471
454,2,609246,250092059001,009,25,205900,1,5808.993317672601734,2904.496658836299957,0.677435138951130,856,250092059001,4287.490405846560861
455,2,609246,250092059002,009,25,205900,2,3472.603823002329591,1736.301911501165023,0.676477504591922,857,250092059002,2566.680931317260274
456,2,609246,250092059003,009,25,205900,3,1370.057479542396777,685.028739771199980,0.187759194989936,858,250092059003,3648.443101856699286
457,2,609246,250092060001,009,25,206000,1,4783.870368792409863,2391.935184396204932,0.999990616809528,859,250092060001,2391.957628590227159
458,2,609246,250092060002,009,25,206000,2,7672.565525077716302,3836.282762538859970,0.999739434163213,860,250092060002,3837.282627297631279
459,2,609246,250092061001,009,25,206100,1,5940.389515017479425,2970.194757508740167,0.799556856963596,861,250092061001,3714.801182230341055
460,2,609246,250092061002,009,25,206100,2,4214.624259040181641,2107.312129520089911,1.000000000000000,862,250092061002,2105.903930964414030
461,2,609246,250092062001,009,25,206200,1,3419.692762105924430,1709.846381052959941,0.868919003819680,863,250092062001,1967.785689502303285
462,2,609246,250092062002,009,25,206200,2,5599.510595603293041,2799.755297801645156,0.993432827977239,864,250092062002,2818.263317815182290
463,2,609246,250092062003,009,25,206200,3,5051.784218988463181,2525.892109494230226,0.678359548213960,865,250092062003,3723.529971892642607
464,2,609246,250092063001,009,25,206300,1,57.424735850181449,28.712367925090700,0.013535061855364,866,250092063001,2121.332597657264614
465,2,609246,250092063002,009,25,206300,2,4350.783862892511024,2175.391931446255057,0.846596779711155,867,250092063002,2569.572650853298910
466,2,609246,250092063003,009,25,206300,3,235.249140709962916,117.624570354981500,0.044190764637275,868,250092063003,2661.745532589538470
467,2,609246,250092063004,009,25,206300,4,4279.328985985168401,2139.664492992585110,0.830378333232452,869,250092063004,2576.734492413140742
468,2,609246,250092064002,009,25,206400,2,679.837506448868453,339.918753224433999,0.054961709457557,871,250092064002,6184.646667275301297
469,2,609246,250092064004,009,25,206400,4,1533.981596761741912,766.990798380870046,0.220048636777870,873,250092064004,3485.551238179754364
470,2,609246,250092068001,009,25,206800,1,4.815768399240413,2.407884199620205,0.000576323189884,885,250092068001,4178.010258629145937
471,2,609246,250092068002,009,25,206800,2,523.362860258285991,261.681430129142996,0.053917902147241,886,250092068002,4853.331077580347483
472,2,609246,250092070001,009,25,207000,1,1631.044233929278562,815.522116964639963,0.106469884568105,891,250092070001,7659.650616442447244
473,2,609246,250092070002,009,25,207000,2,3958.540522343721022,1979.270261171860056,0.608064015589361,892,250092070002,3255.036000203810545
474,2,609246,250092071001,009,25,207100,1,7608.440972617127045,3804.220486308564887,1.000000000000000,893,250092071001,3802.663482958763780
475,2,609246,250092071002,009,25,207100,2,4282.295018097067441,2141.147509048535085,0.999121371314740,894,250092071002,2143.030437063932368
476,2,609246,250092071003,009,25,207100,3,2737.871529774321971,1368.935764887160076,0.805642214193126,895,250092071003,1699.185743709063217
477,2,609246,250092072001,009,25,207200,1,2840.194487894104896,1420.097243947049947,0.066489413996519,896,250092072001,21358.245750540008885
478,2,609246,250092072002,009,25,207200,2,2427.304972356674170,1213.652486178335039,0.483944867719126,897,250092072002,2507.832125379045010
479,2,609252,250092021031,009,25,202103,1,6632.854922946900842,3316.427461473449966,0.232458068197507,759,250092021031,14266.777174865199413
480,2,609252,250092021041,009,25,202104,1,980.231389531187347,490.115694765593503,0.084947876684568,760,250092021041,5769.605008321923378
481,2,609252,250092021042,009,25,202104,2,3055.268788514891639,1527.634394257444910,0.489278653294445,761,250092021042,3122.217542031447010
482,2,609252,250092051002,009,25,205100,2,69.433944122294207,34.716972061147104,0.009574726036043,826,250092051002,3625.897172457873694
483,2,609252,250092052004,009,25,205200,4,110.719851518480993,55.359925759240497,0.014240383612556,833,250092052004,3887.530509390778661
484,2,609252,250092055002,009,25,205500,2,39.313482088762356,19.656741044381199,0.003701134176800,843,250092055002,5311.004709744332104
485,2,609252,250092061001,009,25,206100,1,1457.834857081237715,728.917428540619994,0.196219768645326,861,250092061001,3714.801182230341055
486,2,609252,250092062001,009,25,206200,1,3454.873190909155710,1727.436595454579901,0.877858094339272,863,250092062001,1967.785689502303285
487,2,609252,250092062002,009,25,206200,2,2044.026456181993126,1022.013228090994971,0.362639367879681,864,250092062002,2818.263317815182290
488,2,609252,250092062003,009,25,206200,3,6803.071269231304541,3401.535634615649997,0.913524440595996,865,250092062003,3723.529971892642607
489,2,609252,250092063001,009,25,206300,1,4240.032238499903542,2120.016119249949952,0.999379409712195,866,250092063001,2121.332597657264614
490,2,609252,250092063002,009,25,206300,2,4302.190869081054188,2151.095434540524820,0.837141317575196,867,250092063002,2569.572650853298910
491,2,609252,250092063003,009,25,206300,3,5321.549373201001799,2660.774686600499990,0.999635259653054,868,250092063003,2661.745532589538470
492,2,609252,250092063004,009,25,206300,4,2446.748039518660335,1223.374019759329940,0.474776902067868,869,250092063004,2576.734492413140742
493,2,609252,250092064001,009,25,206400,1,4185.885781273423163,2092.942890636710217,0.999024099990720,870,250092064001,2094.987388848934188
494,2,609252,250092064002,009,25,206400,2,6091.956651411263010,3045.978325705630141,0.492506442093573,871,250092064002,6184.646667275301297
495,2,609252,250092064003,009,25,206400,3,5246.078049634377749,2623.039024817189784,1.000000000000000,872,250092064003,2616.440923509722325
496,2,609252,250092064004,009,25,206400,4,5280.572576903536174,2640.286288451769906,0.757494613629780,873,250092064004,3485.551238179754364
497,2,609252,250092065001,009,25,206500,1,6259.131125193222033,3129.565562596610107,0.989970497073788,874,250092065001,3161.271544805790654
498,2,609252,250092065002,009,25,206500,2,5283.859990352840214,2641.929995176420107,0.999929385159254,875,250092065002,2642.116567817092800
499,2,609252,250092065003,009,25,206500,3,3948.610522103475887,1974.305261051739990,1.000000000000000,876,250092065003,1944.059176951338486
500,2,609252,250092066001,009,25,206600,1,2527.363875227978497,1263.681937613989930,0.619872543852113,877,250092066001,2038.615760848207856
501,2,609252,250092066002,009,25,206600,2,383.370768405338367,191.685384202669013,0.062893534717064,878,250092066002,3047.775658738152742
502,2,609252,250092066003,009,25,206600,3,753.942681588246046,376.971340794123023,0.108588844487648,879,250092066003,3471.547584586410721
503,2,609252,250092066004,009,25,206600,4,4621.375165106861459,2310.687582553429820,0.530488231527805,880,250092066004,4355.775388077225216
504,2,609252,250092067001,009,25,206700,1,4716.221143708327872,2358.110571854164846,0.995506174388026,881,250092067001,2368.755345293344817
505,2,609252,250092067003,009,25,206700,3,663.305821571955448,331.652910785977497,0.180540340498987,883,250092067003,1837.001690975747124
506,2,609252,250092067004,009,25,206700,4,2838.543697689681267,1419.271848844839951,0.487742683083831,884,250092067004,2909.878298678448118
507,2,609252,250092068001,009,25,206800,1,8357.406695880845291,4178.703347940425374,1.000000000000000,885,250092068001,4178.010258629145937
508,2,609252,250092068002,009,25,206800,2,9123.748792241975025,4561.874396120990241,0.939947084425020,886,250092068002,4853.331077580347483
509,2,609252,250092069001,009,25,206900,1,2482.443294117133064,1241.221647058564940,0.645116291058720,887,250092069001,1924.027751681096106
510,2,609252,250092069003,009,25,206900,3,487.804722154725880,243.902361077362997,0.047682543822186,889,250092069003,5115.128965998591411
511,2,609252,250092069004,009,25,206900,4,463.689611909592827,231.844805954796499,0.239022903794622,890,250092069004,969.968995749489181
512,2,609252,250092070001,009,25,207000,1,167.986215561693513,83.993107780846998,0.010965657833080,891,250092070001,7659.650616442447244
513,2,609253,250173311022,017,25,331102,2,16441.084991777217510,8220.542495888599660,0.235752430146318,2110,250173311022,34869.386036812407838
514,2,609253,250173311023,017,25,331102,3,6310.513661673614479,3155.256830836804966,0.108296238759258,2111,250173311023,29135.423972119035170
515,2,609257,250173424011,017,25,342401,1,551.314874979510591,275.657437489755523,0.071877347247072,2389,250173424011,3835.108668412688530
516,2,609257,250173424012,017,25,342401,2,1659.716902047858639,829.858451023930002,0.205843030943848,2390,250173424012,4031.511036437800158
517,2,609257,250173424021,017,25,342402,1,10239.904333751519516,5119.952166875749754,0.450701261303620,2392,250173424021,11359.968578891219295
518,2,609257,250173424023,017,25,342402,3,505.168894298492148,252.584447149245989,0.047706667971831,2394,250173424023,5294.531307413669310
519,2,609257,250173424024,017,25,342402,4,5918.009403677673617,2959.004701838834990,0.738179890382809,2395,250173424024,4008.514374869160292
520,2,609257,250173425012,017,25,342501,2,71.732227347552595,35.866113673776297,0.005027205395049,2397,250173425012,7134.403879559007692
521,2,609257,250250406001,025,25,040600,1,736.860944723301145,368.430472361650516,0.012540655910019,4004,250250406001,29378.883768536994467
522,2,609257,250251603002,025,25,160300,2,198.547803946401189,99.273901973200495,0.011941511235288,4434,250251603002,8313.344937434936583
523,2,609257,250251604002,025,25,160400,2,3774.544430131179070,1887.272215065589990,0.159026712389510,4436,250251604002,11867.642779679763407
524,2,609437,250092042002,009,25,204200,2,259.844870762065852,129.922435381033011,0.029575365450023,798,250092042002,4392.927472040105386
525,2,609437,250092042003,009,25,204200,3,5227.985681153200858,2613.992840576599974,0.639837184896389,799,250092042003,4085.403134236244114
526,2,609437,250092042005,009,25,204200,5,10199.270901368861814,5099.635450684450007,0.999222030057133,801,250092042005,5103.605902676974438
527,2,609437,250092045003,009,25,204500,3,4896.169700776203172,2448.084850388100222,0.598944103632132,811,250092045003,4087.334419927271483
528,2,609437,250092046002,009,25,204600,2,14348.555792975595978,7174.277896487799808,0.572957798303089,813,250092046002,12521.477005349535830
529,2,609437,250092046004,009,25,204600,4,2588.989053149242864,1294.494526574620068,0.225920373111816,815,250092046004,5729.870700655793371
530,2,609437,250092047013,009,25,204701,3,7095.234348834880620,3547.617174417439855,0.493200394609583,819,250092047013,7193.054209183527746
531,2,609437,250092047014,009,25,204701,4,411.410601891632098,205.705300945815992,0.016873206791372,820,250092047014,12191.239252220861090
532,2,609437,250092047021,009,25,204702,1,8898.321354377167154,4449.160677188585396,0.971419184914429,821,250092047021,4580.062599423035863
533,2,609437,250092047022,009,25,204702,2,7473.545537244528532,3736.772768622265176,0.999803923364191,822,250092047022,3737.505606147844446
534,2,609437,250092047023,009,25,204702,3,9187.924665736187308,4593.962332868094563,0.908115678555366,823,250092047023,5058.785396345295339
535,2,609437,250092047024,009,25,204702,4,5018.011294152214759,2509.005647076105106,0.160709915066319,824,250092047024,15612.015263904093445
536,2,609437,250092107001,009,25,210700,1,7119.670083231235367,3559.835041615619957,0.976336160725139,951,250092107001,3646.116148122263439
537,2,609437,250092107002,009,25,210700,2,3680.938364906572588,1840.469182453284930,0.513717614590612,952,250092107002,3582.647606740079027
538,2,609437,250092107003,009,25,210700,3,920.360259307240653,460.180129653620497,0.112399027911427,953,250092107003,4094.164675661191268
539,2,609437,250092107004,009,25,210700,4,1333.790471319561675,666.895235659780042,0.204383155073639,954,250092107004,3262.965753804405722
540,2,609437,250092108001,009,25,210800,1,5495.914665263879215,2747.957332631940062,0.567128158114373,955,250092108001,4845.390399532513584
541,2,609437,250092108002,009,25,210800,2,6118.349413345763423,3059.174706672879893,0.627275671464060,956,250092108002,4876.922294041433815
542,2,609437,250092108004,009,25,210800,4,50.517254489727826,25.258627244863899,0.006772728075493,958,250092108004,3729.461298802503279
543,2,609437,250092109001,009,25,210900,1,126.207485983013086,63.103742991506500,0.009902752584823,959,250092109001,6372.343694440761283
544,2,610544,250092101001,009,25,210100,1,2591.111538703383303,1295.555769351690060,0.064635240519219,928,250092101001,20044.108429773059470
545,2,610544,250092102001,009,25,210200,1,14623.596469615067690,7311.798234807550216,0.379793965492042,932,250092102001,19252.012667802049691
546,2,610544,250092103011,009,25,210301,1,16822.855487730452296,8411.427743865249795,0.469622638802899,935,250092103011,17911.035475859003782
547,2,610544,250092103012,009,25,210301,2,880.315482187170005,440.157741093585003,0.035099811497294,936,250092103012,12540.173930207991361
548,2,610544,250092103021,009,25,210302,1,72.332487104920432,36.166243552460202,0.001243600984746,937,250092103021,29081.871111454536731
549,2,610544,250092103022,009,25,210302,2,8515.297118241920543,4257.648559120960272,0.241526306374268,938,250092103022,17628.094525336371589
550,2,610545,250173351002,017,25,335100,2,5984.020643515927077,2992.010321757964903,0.961009247070134,2181,250173351002,3113.404299573409389
551,2,610545,250173351003,017,25,335100,3,3830.528388559494488,1915.264194279744970,0.243795399605816,2182,250173351003,7856.030906967318515
552,2,610545,250173351004,017,25,335100,4,4322.764799129870880,2161.382399564934985,0.417336569090167,2183,250173351004,5178.991154014967833
553,2,610545,250173351005,017,25,335100,5,5525.625523190400600,2762.812761595199845,0.998685664016560,2184,250173351005,2766.448804805703276
554,2,610545,250173351006,017,25,335100,6,16210.080707557528513,8105.040353778749704,1.000000000000000,2185,250173351006,8102.410160209648893
555,2,610545,250173351007,017,25,335100,7,2453.386361346240392,1226.693180673119969,0.052242871414275,2186,250173351007,23480.584957624207163
556,2,610545,250173352001,017,25,335200,1,1330.196491233357619,665.098245616679947,0.101812310239189,2187,250173352001,6532.591629186630598
557,2,610545,250173352002,017,25,335200,2,4924.770758782458870,2462.385379391229890,0.629542702570319,2188,250173352002,3911.387375848720239
558,2,610545,250173352004,017,25,335200,4,8547.500824578666652,4273.750412289335145,0.558177978368614,2190,250173352004,7656.608784137682960
559,2,610545,250173352005,017,25,335200,5,10433.089517757811336,5216.544758878900211,0.501475183652312,2191,250173352005,10402.398620976788152
560,2,610545,250173353011,017,25,335301,1,7860.010130255281183,3930.005065127640137,0.261460867830058,2192,250173353011,15030.949364407531903
561,2,610545,250173353012,017,25,335301,2,10708.045524492317782,5354.022762246149796,0.758653371925563,2193,250173353012,7057.271423782015518
562,2,610545,250173353013,017,25,335301,3,5282.057916239833503,2641.028958119914932,1.000000000000000,2194,250173353013,2640.072849193227739
563,2,610545,250173353022,017,25,335302,2,6977.081579719746514,3488.540789859875076,0.470339269378337,2196,250173353022,7417.073200098312554
564,2,610545,250173353024,017,25,335302,4,1072.466337056716611,536.233168528360011,0.034517297410314,2198,250173353024,15535.201442744752057
565,2,610662,250173332001,017,25,333200,1,3647.796766357112574,1823.898383178554923,0.164726838567977,2141,250173332001,11072.259985283992137
566,2,610662,250173332002,017,25,333200,2,7831.593337250484183,3915.796668625239818,0.631367600644672,2142,250173332002,6202.086810642374985
567,2,610662,250173332003,017,25,333200,3,9497.755424660283097,4748.877712330139730,0.902554412486951,2143,250173332003,5261.597136559116734
568,2,610662,250173332004,017,25,333200,4,803.346847134462905,401.673423567231509,0.027957183475710,2144,250173332004,14367.449565018356225
569,2,610662,250173333001,017,25,333300,1,9555.572103487473214,4777.786051743734788,0.862206333095053,2145,250173333001,5541.348826090107650
570,2,610662,250173333002,017,25,333300,2,5028.105904353945334,2514.052952176974941,0.301053764332546,2146,250173333002,8350.843769553179300
571,2,610662,250173333003,017,25,333300,3,2516.995245996308768,1258.497622998155066,0.114106897713752,2147,250173333003,11029.110844422551963
572,2,610662,250173334004,017,25,333400,4,2212.831126298638083,1106.415563149319951,0.169749332886194,2151,250173334004,6517.937622123683468
573,2,610662,250173335012,017,25,333501,2,708.385969084191629,354.192984542095985,0.023827597373347,2154,250173335012,14864.821618074129219
574,2,610662,250173335021,017,25,333502,1,6216.448347121819097,3108.224173560910003,0.370962277254834,2156,250173335021,8378.814677767637477
575,2,610662,250173335022,017,25,333502,2,9993.706719520661863,4996.853359760330022,0.338474524503199,2157,250173335022,14762.863961754732372
576,2,610666,250092021011,009,25,202101,1,11441.020025641515531,5720.510012820749580,0.779489198583184,756,250092021011,7338.793177915064007
577,2,610666,250092021012,009,25,202101,2,6662.562213729172072,3331.281106864585126,0.823596707162141,757,250092021012,4044.796534390177840
578,2,610666,250092021013,009,25,202101,3,4203.098874088411321,2101.549437044205206,0.610040516543876,758,250092021013,3444.934197076501277
579,2,610666,250092021031,009,25,202103,1,909.177358396908403,454.588679198453974,0.031863445656061,759,250092021031,14266.777174865199413
580,2,610666,250092021041,009,25,202104,1,9207.666138408441839,4603.833069204220010,0.797945970749086,760,250092021041,5769.605008321923378
581,2,610666,250092021042,009,25,202104,2,4579.331619507448522,2289.665809753725171,0.733346020554344,761,250092021042,3122.217542031447010
582,2,610666,250092021043,009,25,202104,3,5421.365361370491883,2710.682680685245032,0.999578007513163,762,250092021043,2711.827051326511992
583,2,610666,250092021045,009,25,202104,5,1170.977878264563515,585.488939132280052,0.115358619521714,764,250092021045,5075.380943008546637
584,2,610666,250092022001,009,25,202200,1,12046.773293069361898,6023.386646534700049,0.967921202526285,765,250092022001,6223.013434165497529
585,2,610666,250092022002,009,25,202200,2,2660.579054469311814,1330.289527234654997,0.164499867343219,766,250092022002,8086.872948408407865
586,2,610666,250092022003,009,25,202200,3,945.670914074264374,472.835457037132016,0.084336293433647,767,250092022003,5606.547760000162270
587,2,610666,250092022004,009,25,202200,4,7068.751419361571607,3534.375709680784894,0.586733828381190,768,250092022004,6023.814443138882780
588,2,610666,250092022005,009,25,202200,5,18522.771286171904649,9261.385643085950505,0.980410825549333,769,250092022005,9446.433476391608565
589,2,610666,250092022006,009,25,202200,6,2539.739444879743587,1269.869722439869975,0.127568583015732,770,250092022006,9954.407993097043800
590,2,610666,250092031003,009,25,203100,3,7205.444478941784837,3602.722239470890145,0.622552074791829,773,250092031003,5787.021496435594599
591,2,610666,250092031005,009,25,203100,5,1606.750441475281605,803.375220737640007,0.127809563384856,775,250092031005,6285.720719650236788
592,2,610666,250092031006,009,25,203100,6,6336.880172076959752,3168.440086038479876,0.736292641223998,776,250092031006,4303.234758358211366
593,2,610666,250092031007,009,25,203100,7,968.208986324134003,484.104493162067001,0.096472213029028,777,250092031007,5018.071815315372987
594,2,610666,250092065001,009,25,206500,1,0.318760091684694,0.159380045842347,0.000050416436419,874,250092065001,3161.271544805790654
595,2,610666,250092066001,009,25,206600,1,56.570722752050443,28.285361376025200,0.013874787941528,877,250092066001,2038.615760848207856
596,2,610671,250092181001,009,25,218100,1,1033.889137827786953,516.944568913894955,0.019975193328914,1036,250092181001,25879.327443885606044
597,2,610671,250092181002,009,25,218100,2,2095.378109318694442,1047.689054659344947,0.118351120440267,1037,250092181002,8852.379688184862971
598,2,610671,250092181003,009,25,218100,3,7730.914104300120016,3865.457052150060008,0.394869986302523,1038,250092181003,9789.189318604250730
599,2,610671,250092181004,009,25,218100,4,8587.698615859044367,4293.849307929520364,0.088258899333543,1039,250092181004,48650.610197419569886
600,2,610932,250214002011,021,25,400201,1,46.113392641801930,23.056696320900951,0.005332881028304,3015,250214002011,4323.497223832802774
601,2,610932,250214004011,021,25,400401,1,1475.435343028720126,737.717671514359949,0.174535197291616,3021,250214004011,4226.755880544672436
602,2,610932,250214004012,021,25,400401,2,4658.770695340161183,2329.385347670080137,0.813855418898445,3022,250214004012,2862.161132775776878
603,2,610932,250214004021,021,25,400402,1,6248.052644508715275,3124.026322254359911,0.883997287528376,3023,250214004021,3533.977271569487584
604,2,610932,250214004022,021,25,400402,2,414.623487448988158,207.311743724493994,0.059074829945492,3024,250214004022,3509.307498909111018
605,2,610932,250214005001,021,25,400500,1,6587.168838617681104,3293.584419308840097,0.716252707820916,3025,250214005001,4598.355277886547810
606,2,610932,250214005002,021,25,400500,2,3582.123311552321411,1791.061655776160023,0.778661229987431,3026,250214005002,2300.180857604884750
607,2,610932,250214005003,021,25,400500,3,2416.618667399508467,1208.309333699754916,0.745837452949455,3027,250214005003,1620.070605091528250
608,2,610932,250214005004,021,25,400500,4,3072.153920627358730,1536.076960313680047,0.842363624172359,3028,250214005004,1823.531924022606972
609,2,610932,250214006001,021,25,400600,1,5108.456234970329206,2554.228117485165058,0.668622498779422,3029,250214006001,3820.134862568852441
610,2,610932,250214006003,021,25,400600,3,1762.205277070326929,881.102638535165056,0.372852218051979,3031,250214006003,2363.141737867659231
611,2,610932,250214006004,021,25,400600,4,2801.982223146369961,1400.991111573184980,0.249419501241340,3032,250214006004,5617.007108909149792
612,2,610932,250214007001,021,25,400700,1,7473.741787092802042,3736.870893546400112,0.873481821469828,3033,250214007001,4278.132414087656798
613,2,610932,250214007002,021,25,400700,2,6283.233112496393005,3141.616556248195138,0.873950590903060,3034,250214007002,3594.730170045362684
614,2,610932,250214007003,021,25,400700,3,7044.754973776031875,3522.377486888015028,0.839902150474937,3035,250214007003,4193.795056836360345
615,2,610932,250214008001,021,25,400800,1,4715.043429268838736,2357.521714634419823,0.587981873871971,3036,250214008001,4009.514271434418788
616,2,610932,250214008002,021,25,400800,2,1937.905826522415282,968.952913261210028,0.270503757473129,3037,250214008002,3582.031252772748758
617,2,610932,250214008003,021,25,400800,3,2569.362469096683526,1284.681234548339944,0.561858953213740,3038,250214008003,2286.483515480490041
618,2,610932,250214008004,021,25,400800,4,2404.044393224856321,1202.022196612429980,0.809726670768266,3039,250214008004,1484.478948275172115
619,2,610932,250214009001,021,25,400900,1,5876.373674964826023,2938.186837482414830,0.872070317117159,3040,250214009001,3369.208628950128968
620,2,610932,250214009002,021,25,400900,2,3682.092900919125896,1841.046450459564994,0.873743039442701,3041,250214009002,2107.079962129182150
621,2,610932,250214009003,021,25,400900,3,7444.917571103671435,3722.458785551834808,0.898859988859463,3042,250214009003,4141.311029179471007
622,2,610932,250214010001,021,25,401000,1,4256.759565884322910,2128.379782942160091,0.496444326590977,3043,250214010001,4287.247670967425620
623,2,610932,250214010002,021,25,401000,2,5875.809446213076626,2937.904723106540132,0.626642313595421,3044,250214010002,4688.328029191047790
624,2,610932,250214010003,021,25,401000,3,1084.844147596204493,542.422073798099973,0.112224095032036,3045,250214010003,4833.383362487878912
625,2,610932,250214011001,021,25,401100,1,95.791384446610024,47.895692223304998,0.001826783052749,3046,250214011001,26218.598947059032071
626,2,610932,250250004011,025,25,000401,1,336.568722060914752,168.284361030457490,0.129022425381710,3876,250250004011,1304.303190182567050
627,2,610932,250250005051,025,25,000505,1,1982.904265199022575,991.452132599510037,0.476182076345223,3889,250250005051,2082.086205783032256
628,2,610932,250250005052,025,25,000505,2,2467.104176972975893,1233.552088486489993,0.956437249718285,3890,250250005052,1289.736560187117220
629,2,610932,250250005053,025,25,000505,3,1719.233859186571635,859.616929593285022,0.987570918085751,3891,250250005053,870.435645532693457
630,2,610932,250250005061,025,25,000506,1,2221.397110435563718,1110.698555217780040,0.442084241927928,3892,250250005061,2512.413811390403225
631,2,610932,250250005062,025,25,000506,2,22.714846293259995,11.357423146630000,0.007306358368264,3893,250250005062,1554.457442980369478
632,2,610932,250250006031,025,25,000603,1,313.939305155407681,156.969652577704011,0.048192781756191,3898,250250006031,3257.119569727693033
633,2,610932,250250007011,025,25,000701,1,217.395696901456319,108.697848450728003,0.152761114525016,3901,250250007011,711.554434442987031
634,2,610932,250250007012,025,25,000701,2,196.167406528009479,98.083703264004498,0.082123190728769,3902,250250007012,1194.348422091252814
635,2,610932,250250810012,025,25,081001,2,20.634619220246911,10.317309610123450,0.005645594234262,4137,250250810012,1827.497546230054240
636,2,610932,250250810013,025,25,081001,3,12.400373681716767,6.200186840858400,0.006732522688916,4138,250250810013,920.930701216393345
637,2,610932,250250810014,025,25,081001,4,1151.859399212813059,575.929699606405052,0.269028958847889,4139,250250810014,2140.772138705108318
638,2,610932,250250811011,025,25,081101,1,330.470295643101963,165.235147821551010,0.228277654802707,4141,250250811011,723.834086890189269
639,2,610932,250250811012,025,25,081101,2,158.895867450451732,79.447933725225994,0.062577523827276,4142,250250811012,1269.592161308833056
640,2,610932,250250811022,025,25,081102,2,1309.099897913587711,654.549948956794992,0.299788087766310,4144,250250811022,2183.375443079744400
641,2,610932,250259818001,025,25,981800,1,1031.621052604107490,515.810526302054996,0.022039979606450,4537,250259818001,23403.403066266924725
642,2,611975,250092231001,009,25,223100,1,5917.410002759171221,2958.705001379585156,0.057600853862816,1073,250092231001,51365.644829261684208
643,2,611975,250092231002,009,25,223100,2,347.215764421433448,173.607882210716497,0.005635569779991,1074,250092231002,30805.737305767321232
644,2,611975,250092231003,009,25,223100,3,4393.030470072185381,2196.515235036094964,0.111141907650364,1075,250092231003,19763.159383101472486
645,2,611975,250092232001,009,25,223200,1,13325.905022394605112,6662.952511197299827,0.764950208010231,1076,250092232001,8710.308777520049262
646,2,611975,250092232002,009,25,223200,2,924.487038410623200,462.243519205311486,0.053848996340664,1077,250092232002,8584.069353512637463
647,2,611975,250092232003,009,25,223200,3,12075.481884417651600,6037.740942208850356,0.543513801470203,1078,250092232003,11108.716882398881353
648,2,611983,250250501011,025,25,050101,1,777.714214571528942,388.857107285764528,0.226034299709484,4009,250250501011,1720.345574921825801
649,2,611983,250250501012,025,25,050101,2,2211.908862354113808,1105.954431177055085,0.420785075900684,4010,250250501012,2628.311921019969304
650,2,611983,250250509013,025,25,050901,3,628.742789188201641,314.371394594100991,0.066227620054943,4030,250250509013,4746.832127340462648
651,2,611983,250251601021,025,25,160102,1,791.763464404359070,395.881732202179478,0.375415073001571,4421,250251601021,1054.517414649790226
652,2,611983,250251601022,025,25,160102,2,1600.686093575070572,800.343046787534945,0.553392282500646,4422,250251601022,1446.249020985581410
653,2,611983,250251601023,025,25,160102,3,1931.117170830517125,965.558585415260040,1.000000000000000,4423,250251601023,965.085115685350388
654,2,611983,250251601024,025,25,160102,4,501.350126737462006,250.675063368731003,0.194773308455000,4424,250251601024,1287.009320512960130
655,2,611983,250251601031,025,25,160103,1,2836.491529734934375,1418.245764867464914,1.000000000000000,4425,250251601031,1418.198907075923216
656,2,611983,250251601032,025,25,160103,2,3532.699922259050254,1766.349961129524900,0.999330640989823,4426,250251601032,1767.533075319269301
657,2,611983,250251601033,025,25,160103,3,1085.955879098507239,542.977939549254984,0.383344361012608,4427,250251601033,1416.423442658643580
658,2,611983,250251601034,025,25,160103,4,3831.189430936862664,1915.594715468429968,0.593788573168396,4428,250251601034,3226.055202185869348
